,text,author,created_at,bio,generator,location,hashtags
302,Big titted #whores Cherokee And Rikki White #fuck their #Asses with a large strapon - https://t.co/04ND8qciwi - #hot #amateur #sexy,carly_stoddeley,2016-03-16 16:11:21,"Free spirited, free loving, down to earth dirty girl","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,"['whores', 'fuck', 'Asses', 'hot', 'amateur', 'sexy']"
303,Big titted #whores Cherokee And Rikki White #fuck their #Asses with a large strapon - https://t.co/SewAAEG3Q1 - #hot #amateur #sexy,clement_gina,2016-03-16 03:33:37,always horny and looking for someone to send me nudes,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,"['whores', 'fuck', 'Asses', 'hot', 'amateur', 'sexy']"
304,Cherokee has always been one of my favorites. https://t.co/L7S7QPvNjp #porngifs #nsfw #porn #sexy,LiaVainn,2016-02-23 04:02:25,"I'm just a girl. ^-^.
Posting PORN GIFs with SOURCE videos I like. Enjoy!","{'link': 'https://twitter.com/LiaVainn', 'name': 'LiaVainn'}",,"['porngifs', 'nsfw', 'porn', 'sexy']"
305,"See me,Dominique Chinn,pinky,Cherokee da ass,miss alotta Booty and sexy ladies at onyx Phili tune in only at https://t.co/IM0qqQMvSY",blackgabby_doll,2016-02-15 18:43:00,"vacation plans??email ysbhgabbydoll@gmail.com   to get on vacay
for entertainment enquire email blackgabbydoll@gmail.com see all of me https://t.co/nvWzhhLWCg","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
306,Cherokee Splits https://t.co/fUHHcrb8nR #porngifs #nsfw #porn #sexy,LiaVainn,2016-02-14 02:54:32,"I'm just a girl. ^-^.
Posting PORN GIFs with SOURCE videos I like. Enjoy!","{'link': 'https://twitter.com/LiaVainn', 'name': 'LiaVainn'}",,"['porngifs', 'nsfw', 'porn', 'sexy']"
307,There's no better color for a Jeep Grand Cherokee than all white with black wheels and badges. So sexy.,Kevin_devoe,2016-02-13 18:08:23,28. Auto Body Technician. SC: Kdevo91,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
308,@therealdassxxx happy birthday Cherokee 40 years and looking allways young and Sexy 😍 😍 I wish you all the best hug and kisses xoxo ❤❤,jcvd59,2016-02-11 09:50:26,,"{'link': 'http://www.tweetcaster.com', 'name': 'TweetCaster for Android'}",,[]
309,Cherokee Splits https://t.co/Wz7CzItZbs #porngifs #porn #sexy #nsfw #adult,RinaDerive,2016-01-30 03:49:44,"Yes, I like porn gifs! No, I will not send you my private pics :)","{'link': 'https://twitter.com/RinaDerive', 'name': 'Rina post here'}",,"['porngifs', 'porn', 'sexy', 'nsfw', 'adult']"
310,This lady is really pushing this Grand Cherokee and I'm jealous because it's sexy,Kidfromsincity,2016-01-24 22:29:00,From the Westside with love.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
311,I'm just sayin my homie might give u some sexy mexy kids but boo I got blue eyes and I'm Cherokee common fam @keemorg23,kevsonthebus_12,2016-01-05 00:53:42,Seattle/KC 🔫 sc:kevo_94,"{'link': 'https://mobile.twitter.com', 'name': 'Mobile Web (M2)'}",,[]
312,@CherokeeDasss hi Cherokee) you are very pretty and sexy.I love you.your porn and you magnificent ass.I want to lick it),visator1986,2016-01-03 19:06:12,i love porno),"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
313,Get these #gladiator #sandals on #ebay and be ready for #summer #target @eBay https://t.co/QI5ipGXZ8L https://t.co/78msfeJANL,SoKyBargains,2016-01-02 11:39:11,Visit my ebay store! We have everything from clothes to housewares. Many items new with tags! tweets may contain affiliate links,"{'link': 'https://buffer.com', 'name': 'Buffer'}",,"['gladiator', 'sandals', 'ebay', 'summer', 'target']"
314,Get these #gladiator #sandals on #ebay and be ready for #summer #target @eBay https://t.co/5a6iRl5nqr https://t.co/gU1qIJK5Zs,SoKyBargains,2015-12-30 21:00:44,Visit my ebay store! We have everything from clothes to housewares. Many items new with tags! tweets may contain affiliate links,"{'link': 'https://buffer.com', 'name': 'Buffer'}",,"['gladiator', 'sandals', 'ebay', 'summer', 'target']"
315,Cherokee Splits https://t.co/Wz7CzItZbs #porngifs #porn #sexy #nsfw #adult,RinaDerive,2015-12-17 02:33:33,"Yes, I like porn gifs! No, I will not send you my private pics :)","{'link': 'https://twitter.com/RinaDerive', 'name': 'Rina post here'}",,"['porngifs', 'porn', 'sexy', 'nsfw', 'adult']"
316,"More Cherokee D’Ass!!! Oiled, Chocolate covered, and giffed! https://t.co/yB2tJEqMEC #hot #xxx #adult #nude #leaked #sexy",didazoqonize,2015-12-01 22:39:15,One does not simply skip these xxx pics,"{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,"['hot', 'xxx', 'adult', 'nude', 'leaked', 'sexy']"
317,"More Cherokee D’Ass!!! Oiled, Chocolate covered, and giffed! https://t.co/VpXP3OivzE #sexy #hot #xxx #adult #nude",gosyvycyqic,2015-12-01 22:38:36,"Cool xxx Photos HD, free Wallpapers.","{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,"['sexy', 'hot', 'xxx', 'adult', 'nude']"
318,Cherokee Splits https://t.co/Wz7CzItZbs #porngifs #porn #sexy #nsfw #adult,RinaDerive,2015-12-01 02:04:58,"Yes, I like porn gifs! No, I will not send you my private pics :)","{'link': 'https://twitter.com/RinaDerive', 'name': 'Rina post here'}",,"['porngifs', 'porn', 'sexy', 'nsfw', 'adult']"
319,Found a nice apparment for mom Cherokee and myself till Scott can leave home BUT my sexy Remy boi  got a room at... https://t.co/OTn6dIQdM6,michellescottp2,2015-11-29 17:26:21,New to this whole tweeter thing would love if someone could explain it to me lol,"{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
320,Cherokee and Alysa Knight have outdoor fun https://t.co/NeLTQwRUbF nextdoorhotties.gq #sexy #nude# hotties #models,nextdoorhottigq,2015-11-26 05:23:10,,"{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,"['sexy', 'models']"
321,"@PlayboyRadio @CharisB 
simply sexy and sensual thats charis b in that picture,
HAPPY THANKSGIVING CHEROKEE SISTER  IM HERE IF YOU NEED ME",robertkent55,2015-11-21 22:15:13,"single sportsminded geek looking to chat with sweet single intelligent women
not into dope or smoke . chat well Robert","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
322,@cherokeedassxxx Cherokee I just checked you out on periscope you are looking sexy and I love you.,MICHAELJAMESMO3,2015-11-14 22:51:08,LOVE TO WORK OUT AND GO OUT HAVE SOME FUN A BIG LAKERS FAN.,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
323,@evbocollins is very sexy and has great hair - young Cherokee,IndyCompliment1,2015-11-08 22:52:54,everyone deserves to feel good about themselves ❤️ feel free to dm things to tweet (: the original account,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
324,Cherokee and Alysa Knight have outdoor fun - Porno Video - http://t.co/BUiebSBA5V #porno #xxx #sexy,HoTubeHD,2015-10-18 07:56:43,Free Hot TV,"{'link': 'http://www.pornoperisi.com/', 'name': 'Porno Perisi'}",,"['porno', 'xxx', 'sexy']"
325,Sexy nginx (and Lighttpd) could be slower than esoteric Cherokee. Consider at least for static content? http://t.co/eu0FblOcnk,tomosaigon,2015-10-12 07:53:14,"CTO, web entrepreneur, japanese-vietnamese-american now calling vietnam home. let's talk zen, NLP/ML, & startups","{'link': 'https://buffer.com', 'name': 'Buffer'}",,[]
326,@tiffanykaraxxx she sexy AF her and Cherokee,Jaketheripper2,2015-10-07 02:45:35,was @JakeHouzer. still love big boobs tho. feel free to DM or Kik me: No_life127,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
327,Dodge Durangos and Jeep Cherokee's are so sexy,_chrisfigueroa,2015-10-05 02:38:21,Bar Manager. @saltandsmokestl,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
328,@therealdassxxx I just can't get enough of you and your sexy ways. Have a great weekend Cherokee,voodoochile06,2015-10-02 14:58:07,,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
329,My Jeep Cherokee is an awesome vehicle but it does not have a tow hitch or the ability to do anything but look sexy and drive me to work,halljoshuah,2015-10-01 16:00:20,"music, nba, coffee - @aliarseyes 🎤 look/listen at the link","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
330,Need help Jeep Grand Cherokee or Gmc Yukon either one it has to be sexy and cool like me input please ....Mooch love you all,GenerousTheif,2015-09-29 14:32:37,I walk into this bar some drunk idiot says wanna fight I said paper or plastic the idiot say what does that mean Mooch said pick the bag you carry your teeth in,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
331,@therealdassxxx sexy self be livin in the gym lol so when your workin out do fans recognize you and be like omg thats cherokee d'ass?,JaredRompilla,2015-09-22 19:44:37,"#nice #sweet, my instagram is the same name i use on here,  im a lakers fan and a huge wwe fan also","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
332,@DillionHarper Check this chick out and follow her #hot #sexy #lamodel #irish #cherokee,PulliAlva,2015-09-22 06:54:59,"“Winners Are Not Judged. Nobody Ever Checks Whether They Lie Or Not. ” - Adolf Hitler

#AntiChristianity #AntiJudaism #AntiIslam","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,"['hot', 'sexy', 'lamodel', 'irish', 'cherokee']"
333,@happyhussy Lol I am good I have been in Cherokee the last two nights gambling at O'Harahas  had sexy fun and drove back to Atlanta 😘,DevinDa62123103,2015-09-07 13:00:48,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
334,"The New sexy is Swinging and Blinging. Poise , etiquette , elegance and beauty.  Face Bling By Cherokee",manyfeathers420,2015-08-27 00:10:45,SAG-AFTRA Actor🎭/Writing Community/ Book Lover/Lifestyle Blogger/YouTube▶️ A SilverFox Who Always Believes Something Wonderful is Going To Happen 🧚🏽‍♂️,"{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
335,"As sexy as the Nissan Juke is, it's the same size as my car and I wanna upsize. Definitely leaning towards the Jeep Cherokee.",rebeccalorr,2015-08-25 02:00:30,just a 28 year old Ojibwe half-breed. @rebeccalorr on IG,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
336,"A sexy, hot-headed Sim jockey, an obsessed inventor and a naive Cherokee boy search for something real in a world of games and illusions.",Saengard,2015-08-14 05:02:34,"Author of an epic #cyberpunk odyssey - Zero: A Journeyman's Tale.

Read it for #free at: (Tablo or Jukepop)
http://tablo.io/saengard/zero","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
337,Sexy ebony Cherokee teases a guy with her soft body then let him fuck her and cum in her m… http://t.co/D5xATercKz http://t.co/1nGJNI3oxy,portalminasMG,2015-08-12 13:56:37,Videos about relevant themes in real time!,"{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,[]
338,Sexy ebony Cherokee teases a guy with her soft body then let him fuck her and cum in her m… http://t.co/LSBcfJ2vrl http://t.co/gG2FnHYCkM,lovepornsites,2015-08-12 13:53:47,The best videos posted by real members of Temudi Videos blog!,"{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,[]
339,"I just added ""Enoli - Cherokee People"" to Sexy girls and women in Vimeo on @Vimeo: https://t.co/JPYDQfS7hk",SexyVimeo,2015-08-10 19:46:10,#Sexy #Girls,"{'link': 'https://vimeo.com', 'name': 'Vimeo'}",,[]
340,"Photo: cardsbyharris: gurillaboythamane: meatymaster: Cherokee and Pinky, I had to post this! SO SEXY SO... http://t.co/eJQbSQ74Ai",CsmottSuper,2015-08-09 17:28:34,Looking for 420 friends who want to fuck my wife. Also in a polyamorus relationship. #wifeshare #bbw #husbandwatches #slutwife #blackwifeshare. Get on #SZC,"{'link': 'https://www.tumblr.com/', 'name': 'Tumblr'}",,[]
341,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/wf5J196Ppy,pheneat,2015-08-01 03:01:02,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
342,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/VtelVdjimd,proexse,2015-08-01 03:01:00,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
343,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/kYilNMlMDG,ksepkras,2015-08-01 03:00:57,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
344,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/SAd4PzejDc,prolixae,2015-08-01 03:00:48,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
345,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/6ZHrTKANh0,opfenahz,2015-08-01 03:00:46,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
346,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/tdG8rzQ0Od,prolixae,2015-08-01 03:00:42,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
347,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/Y5nM9AxOVa,dhotheaw,2015-08-01 03:00:39,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
348,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/nK7oioql1I,awimii08,2015-08-01 03:00:34,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
349,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/ZxXHp93EKf,rivezpilod,2015-08-01 03:00:30,,"{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
350,NEW Super Sexy Brunette - 24 - #Myrtle Beach: I'm Melody. I'm Cherokee Indian and Caucasian. I'm 22 years youn... http://t.co/rtvEf7b1XL,EscortsForever,2015-08-01 03:00:28,"Like diamonds, escorts are forever~","{'link': 'http://twitterfeed.com', 'name': 'twitterfeed'}",,['Myrtle']
351,Cherokee offers the best of Italian speed and style. It’s fast fun and super sexy. http://t.co/G6SXlilR9p http://t.co/wHAAThDzNF,Ibizahire,2015-07-27 21:03:29,"We are a leading travel, events & concierge agency in Ibiza taking care of your every Ibiza need! Villas, Boats, Restaurants, VIP, Transfers #ibiza +34616318262","{'link': 'http://www.hootsuite.com', 'name': 'Hootsuite'}",,[]
352,Cherokee offers the best of Italian speed and style. It’s fast fun and super sexy. http://t.co/G6SXlilR9p http://t.co/RHWDuOOwVq,Ibizahire,2015-07-22 08:02:20,"We are a leading travel, events & concierge agency in Ibiza taking care of your every Ibiza need! Villas, Boats, Restaurants, VIP, Transfers #ibiza +34616318262","{'link': 'http://www.hootsuite.com', 'name': 'Hootsuite'}",,[]
353,http://t.co/Q3GW6ZpFOf Cherokee's a personal trainer and likes men with a good sense of humour.  #First #sexy #sex http://t.co/KeC1CS5xE2,SuperBudCom,2015-07-18 14:05:01,Superbud Videos Feeds!  All Free No Hassle! 1000s of videos!  Follow for about one new direct link with preview pic each...  often!,"{'link': 'http://superbud.com', 'name': 'sb_util'}",,"['First', 'sexy', 'sex']"
354,Cherokee offers the best of Italian speed and style. It’s fast fun and super sexy. http://t.co/G6SXlilR9p http://t.co/lZ7ytXF4KH,Ibizahire,2015-07-15 08:02:19,"We are a leading travel, events & concierge agency in Ibiza taking care of your every Ibiza need! Villas, Boats, Restaurants, VIP, Transfers #ibiza +34616318262","{'link': 'http://www.hootsuite.com', 'name': 'Hootsuite'}",,[]
355,Free Porn Video Cherokee and Alysa Knight have outdoor fun - http://t.co/CSfLgYHFwq,HoTubeHD,2015-07-09 18:32:33,Free Hot TV,"{'link': 'http://erased8466607.com', 'name': 'erased8466607'}",,[]
356,"More Cherokee D’Ass!!! Oiled, Chocolate covered, and giffed! http://t.co/yB2tJEqMEC #hot #xxx #adult #nude #leaked #sexy",didazoqonize,2015-07-09 09:49:45,One does not simply skip these xxx pics,"{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,"['hot', 'xxx', 'adult', 'nude', 'leaked', 'sexy']"
357,"More Cherokee D’Ass!!! Oiled, Chocolate covered, and giffed! http://t.co/VpXP3OivzE #sexy #hot #xxx #adult #nude",gosyvycyqic,2015-07-09 09:46:00,"Cool xxx Photos HD, free Wallpapers.","{'link': 'https://ifttt.com', 'name': 'IFTTT'}",,"['sexy', 'hot', 'xxx', 'adult', 'nude']"
358,http://t.co/RgToanAewm Cherokee's a personal trainer and likes men with a good sense of humour  #First #sexy #porn http://t.co/cav8yah8em,SuperBudCom,2015-06-29 06:35:02,Superbud Videos Feeds!  All Free No Hassle! 1000s of videos!  Follow for about one new direct link with preview pic each...  often!,"{'link': 'http://superbud.com', 'name': 'sb_util'}",,"['First', 'sexy', 'porn']"
359,Pinky And Cherokee In A Sexy And Hot Lesbian Pussy Lick And Fuck Scene http://t.co/6nXkd9gMjM,juancar89208821,2015-06-28 21:11:59,,"{'link': 'http://mobile.twitter.com', 'name': 'Mobile Web'}",,[]
360,"#Blowjob,#Squirt,#Sexy,#Fingering,#Bigtits,#wank: Two Black Nymphos Cherokee And Angel Eyes Boast Of Their... http://t.co/p8Aimwd7NQ",somuchteens,2015-06-28 01:21:38,,"{'link': 'http://erased1693945.com', 'name': 'erased1693945'}",,"['Blowjob', 'Squirt', 'Sexy', 'Fingering', 'Bigtits', 'wank']"
361,"@_JustKirby I'm pledging Omega Psi Phi, starting a casino in Cherokee country, and claiming Spain for the sexy accents.",MrColinWheeler,2015-06-17 19:29:50,"Owner, Operator, Procrastinator *Healthy appreciation for self depreciation*","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
362,"#Jeep Cherokee 2015 via @Jeep
very sleek and sexy, 31mpg ♥

~ #Chevy Tahoe owner since'04.
 16mpg tsk tsk :) http://t.co/OJOOxm2pG8",Tat_janaMama,2015-06-04 00:59:51,Crazy Fun Unpredictable Gemini Breathe Dream Love Laugh Live Yoga! Namasté ॐ #21Habit app https://appsto.re/us/qaajab.i http://fdthinking.com/apps,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,"['Jeep', 'Chevy']"
363,@Cherokee_D_Ass2 Hi sexy and u are the truth and keep up the great work,carldurham4,2015-06-03 01:57:10,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
364,@TWDSupportGroup @Cherokee_RoseWD @WalkingDead_AMC come on October you are killing us wainting for TWD and our sexy men,cat72327242,2015-05-30 00:47:31,,"{'link': 'https://twitter.com/download/android', 'name': 'Twitter for Android Tablets'}",,[]
365,"#ForzaHorizon2 I like the new Grand Cherokee, it's a sexy beast and this SRT version has the balls to match http://t.co/l5x65B8DIX",rodsager,2015-05-23 04:00:25,"Living in the 'Couv'. Top Producing #Realtor®, published author & active blogger. I enjoy #Forza, #StarTrek, #Cars, #Gaming, #Photography.","{'link': 'https://buffer.com', 'name': 'Buffer'}",,['ForzaHorizon2']
366,@cherokeedassxxx My favorite adult actress is the sexy and beautiful Cherokee Da Ass http://t.co/VVTcBXGdpb,Rolston5,2015-04-28 20:24:18,"United States Army Veteran,Diehard NYGiants fan,Sports fanatic trivia buff. I have a certain outlook on life others don't and you have to follow me to find out.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
367,I'm about to buy an old Jeep Grand Cherokee just to get it lifted and let it be an off roading car 😍 The 90's jeeps are sexy af 😍,frankieruiz99,2015-04-27 02:01:36,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
368,"@BiggestTWD_Fan @kaulick1985 @Hanny_Nanny @EnerGiz_Dixon @yonofui_reedus @ebutterfly0426 @Cherokee_RoseWD So hot and sexy, always is he! 🔥😘",TinaCatwoman,2015-04-26 21:12:37,"Norman my fav person EVER❤
Followed @GaryBarlow 29/09/14❤@wwwbigbaldhead
11/10/13❤@mcbridemelissa❤
@seanflanery 8/10/13❤
met NR on march 2017&2018❤","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
369,"Cherokee maxi skirt

This stylish maxi skirt is not only sexy and alluring, but ultra comfortable.  Made from... http://t.co/NbhbvN9grC",HandmadeExchang,2015-04-21 10:53:02,"We are a boutique ONLINE marketplace, dedicated to showcasing beautiful handcrafted goodies created by artists from across Australia.","{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
370,"@BrooklynDenay the Grande Cherokee, Wrangler Unlimited, and the Patriot are sexy as shit. Lol.",xoyabish,2015-04-15 20:09:25,Marrying the woman of my dreams: @notorious1kay 10/24/2020 🌈🦄 #LONGLIVEKDJ #LongLiveBoomz #MellysWorld #FreeDY #FreeBillCosby,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
371,"@Cherokee_D_Ass2 this song is for all the thick ladies, exotic dancers, adult film,  sexy models and twerkers! https://t.co/psJKeWkbuo",AP_BX_,2015-04-12 23:06:40,The Prince has arrived 👑,"{'link': 'http://www.tweetcaster.com', 'name': 'TweetCaster for Android'}",,[]
372,@FictionOnFire Aha! no wonder I felt so sexy! Part Cherokee and part Cajun French... Ooh La La. You Irish ladies are extremely delectable OO,Rockan0n,2015-03-30 23:52:03,#Songwriter started writing 1982-present #Rock & More. Born Los Angeles Raised as a Texan... Live unrehearsed music every weekend.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
373,Cherokee has always been one of my favorites. http://t.co/AVmiOaGK3R #porngifs #porn #sexy,TreatMax,2015-03-18 00:11:10,Do you like girls? Boobs? Porn?,"{'link': 'https://twitter.com/TreatMax', 'name': 'Princess post'}",,"['porngifs', 'porn', 'sexy']"
374,"#nsfw,#fuck,#videos,#sexy,#anal,: Kirsten Price And Cherokee Have Lesbian Sex http://t.co/6NvPkRqJdZ",Zooniyaa,2015-03-09 00:32:23,"#sex,#hot,#teen,#boobs,#naked,#pussy,#porn all here!!!","{'link': 'http://erased1693945.com', 'name': 'erased1693945'}",,"['nsfw', 'fuck', 'videos', 'sexy', 'anal']"
375,"Cherokee maxi skirt

This stylish maxi skirt is not only sexy and alluring but ultra comfortable. 
Made from... http://t.co/4SX4ixvoOu",HandmadeExchang,2015-03-02 11:08:02,"We are a boutique ONLINE marketplace, dedicated to showcasing beautiful handcrafted goodies created by artists from across Australia.","{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
376,"I see both the new range sport and the vogue are hella sexy,but the Jeep grand cherokee srt still stands meaner and more bad ass!",thabohydrates,2015-03-02 09:53:20,The stone that the builder refused..a Photographer and Graphic designer @ http://www.facebook.com/issalottmedia,"{'link': 'http://blackberry.com/twitter', 'name': 'Twitter for BlackBerry®'}",,[]
377,"@Cherokee_RoseWD very sexy in this pic 
And I couldn't. Agree more",YwsDawn,2015-02-27 16:07:18,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
378,Cherokee Splits http://t.co/Wz7CzItZbs #porngifs #porn #sexy #nsfw #adult,RinaDerive,2015-02-25 06:58:11,"Yes, I like porn gifs! No, I will not send you my private pics :)","{'link': 'https://twitter.com/RinaDerive', 'name': 'Rina post here'}",,"['porngifs', 'porn', 'sexy', 'nsfw', 'adult']"
379,Sexy and fine Ass Cherokee @RealCherokeexxx http://t.co/9cnSSgtguA,Rolston5,2015-02-24 16:27:56,"United States Army Veteran,Diehard NYGiants fan,Sports fanatic trivia buff. I have a certain outlook on life others don't and you have to follow me to find out.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
380,"""@mooneyedmelly: @muhammed_x90 I have Cherokee heritage mixed with Irish and German.""

Sexy race recipe",mozuuh,2015-02-23 17:03:51,"6'4 , Arabian , Just a guy who cheated on his FEARS, broke up with his DOUBTS, engaged to his FAITH and is now married to his DREAMS","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
381,God my Jeep looks sexy as feck when she's all cleaned and tyres polished. #jeep #grand #cherokee… http://t.co/UcmGZtJs9R,Chantel_Jet,2015-02-19 23:33:28,,"{'link': 'http://instagram.com', 'name': 'Instagram'}",,"['jeep', 'grand', 'cherokee']"
382,So jealous my sister just got a 2015 White Jeep Grand Cherokee 4x4 with black interior and black rims😩😩😩 so sexy,saraaaa_loveeee,2015-02-13 16:41:37,24. College grad. Health & Wellness Coach for Herbalife Nutrition Completely in love with the man of my dreams & 2 beautiful children,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
383,RT if u like #nsfw #adult #porn #sex #xxx #porno #adults #teen #hot #amateur #pussy #cunt http://t.co/GPazJgiKA0 http://t.co/4NkjNZxuCu,Sex__Friends_,2015-02-09 22:00:42,Post & Retweet adult 18 +  .. #teamfollowback #ifollowall #ifollowback #TFB visit myblog http://prettybabexxx.com/,"{'link': 'http://pussypics.yespussymilf.com/', 'name': 'wow-girlsxxx'}",,"['nsfw', 'adult', 'porn', 'sex', 'xxx', 'porno', 'adults', 'teen', 'hot', 'amateur', 'pussy', 'cunt']"
384,"Don't miss DJ Cherokee at Das Stue bar tonight...A little shot of disco deluxe, a sprinkling of sexy soul, and... http://t.co/DVWaBg1VHq",DasStue,2015-02-07 09:01:03,"Das Stue Hotel, Berlin Tiergarten, with 79 rooms and suites, is housed in the former Royal Danish Embassy.","{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
385,http://t.co/bO5G22nH40 Cherokee's a personal trainer and likes men with a good sense of humour.  #First #sexy #sex http://t.co/c806lhmKwv,SuperBudCom,2015-02-06 22:00:02,Superbud Videos Feeds!  All Free No Hassle! 1000s of videos!  Follow for about one new direct link with preview pic each...  often!,"{'link': 'http://superbud.com', 'name': 'sb_util'}",,"['First', 'sexy', 'sex']"
386,Irocs and Grand Cherokee srt rims are sexy af to me,Play_4_Keeps_A1,2015-02-06 17:12:42,Known as only person to avg 27.4ppg in a pickup game with games going to 12. EBG4lyfe FUCK EM 🖕🏾💪🏾 #TMC🏁💙,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
387,I have a sexy ass 2015 jeep Cherokee sport in my driveway and I can't drive it.....so depressing,morgan_35,2015-02-06 04:34:00,CLE,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
388,"Are there any new sexy pornstars out?  Tired of the throwback chicks.  You know pinky, cherokee d ass, and the other usuals",LegacyOfSleeper,2015-02-02 08:34:32,you're going to judge me from my tweets anyway. so.  fuck a bio.,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
