,text,author,created_at,bio,generator,location,hashtags
716,All these years I’ve been telling people my olive skin tone is from my Cherokee great great grandma bc that’s the family tea and my dad took a DNA test to find out he’s 0% Native American. So there are generations of lies. Idk who to trust.,carol_harmama,2019-03-04 00:58:31,ig: harmacinski sc: charms95,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
717,- and based upon what Elizabeth Warren tried to do (claim Indian ancestry to be able to get benefits) can you PROVE that your grandma was Cherokee? My family has a story just like it and I have the DNA tests to prove it. Did you ever check any Native box on a gov't form?  2,mla28,2019-03-03 10:46:45,"Here's a tip: If I deign to argue with you, it's because I know I've already won and I'm just demonstrating what an ass you are.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
718,@Witty_Crypto @StillShillGates Yea my grandma is 100% Cherokee and my grandpa was 100% French,Mr_Anderson____,2019-03-03 03:46:00,Make Memes Great Again,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
719,"@Kate_Amara @terror_studies @udarnik We're in the same boat as Elizabeth Warren.  Everybody swears we're cherokee, but I'm sure it's Sioux.  The DNA from my niece included Asian 5 generations ago (see adopted great great grandma) and sub-Saharan African 6 generations.  Which, knowing history, might be same person.",Kat_Missouri,2019-03-02 03:57:31,"An unauthorized, unofficial view of war, politics and life from beyond Socrates' knee

--Better to reign in Hell, than serve in Heav'n.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
720,"@DogsareLoyal1s @Lyesmyth @BlueballsNina @MrRedway2 @Hero_2zero @cynthiamckinney @Ian56789 @turnermx @RisingDoughs @kambrone64 @timand2037 @MolotovGirl @HenryMakow @kintroligator @peterpobjecky @GordBolton @peta_russell @StillUSA1st @newsnowhouston I have already told you both my parents were 1/4th Cherokee. Ada Cline, my Dad's grandmother, was full Cherokee. Ada was also a sister to my mother's Paternal grandfather, Robert Cline. Therefore, my G Grandma and my G Grandpa were both full Cherokee.",LieBusterSleuth,2019-02-28 18:22:50,"I am on a journey in search for truth, no matter where it leads, no matter what delicate emotional sensibilities it violates. In the end, truth will always win.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
721,"@JDBurrough @ThatLakotaGuy @mirror_smoking @tanoteotl @BigIndianGyasi We have seen this 1000x. While you may see it as noble to take a person's word for it, this is all too common that these turn out to be liars and frauds. Its the same as some lady saying her great grandma was a Cherokee princess. That never turns out to be true, bc it isn't.",elijahhawaii,2019-02-28 00:22:18,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
722,And that's how she comes to believe that she is part Cherokee. And she tells you. And you believe her because you adore your grandma.,gindaanis,2019-02-25 13:11:53,"💃🏽🔥 Eyaabih g'daamih maanpii 🔥💃🏽    
One half of the podcast Medicine for the Resistance. Maker of ribbon skirts. she/her 

http://patreon.com/PayYourRent","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
723,"@thecjpearson One of my Great Grandma's was Cherokee. Lots of my ppl before me were Democrats who owned slaves...but I am not them, and thankfully not Democrat since I grew up.",melchizedekwife,2019-02-25 06:14:54,"RT Do Not = Endorsement
Opposed to #Hussein @ start. #ImpeachObama #Qanon #MAGA #KAG2020 Followed By LtGeneralFlynn  My 👑 is Yahusha the 🍞of LIFE Messiah","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
724,"@RealJamesWoods This is what keeps the false narrative of Racism alive. She dont give a damn, shes just campaigning for 2020 trying to secure more AA and Native American votes. My G G grandma was full blooded Cherokee and you can keep your money. Cant buy my vote!",xMAGARAMAx,2019-02-24 08:50:18,🇺🇸🇮🇱 #xAWAKENINGx #MAGA #TRUMP2020 #Patriot  #AntiShariaLaw #Capitalism #Christain #UGA #NativeAmerican #2a #1a,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
725,"@The_DNA_Geek @CummingsPFH That's awesome. Unless, of course, you ""know"" that ""grandma was a Cherokee""... and then it's DNA SUKS!!!1!! 🤪😉",RedFeatherGenes,2019-02-23 22:35:03,Genealogy is a matter of life & death. 👥,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
726,"White people try so hard to not be white like “I’m 1/16 Cherokee from my moms side” and I’m 1/8 French from my paternal grandma” like bro, you’re WHITE 😒",LicenSai,2019-02-23 17:19:37,#AbolishICE #43 #ProtectDACA,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
727,Princess Tent is my great grandmother. My grandma was half white half clay. And she married a white man. I believe that's where my strength comes from. The Cherokee tribe.,candice_kft,2019-02-23 03:08:54,"Republican blood and Texas born🇨🇱
Suicide Squad","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
728,"8. I'm texan!! And I'm ""white"" but don't look it thanks to my beautiful Freeman Appalachian Cherokee genes I got from my grandma's side of the family. (A lot of my fam have their cards but I've been too lazy to get mine)",lyghtchee,2019-02-21 21:25:40,"↟ unseelie sylph ↟ boss witch ↟ star reader ↟ Aquarius ☀️ Sagittarius 🌙 Libra ⬆️ ↟ I like video games, smut, astrology, D&D, folklore & nature.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
729,"“I’m not white I’m Irish, German, Dutch, British, and I have Cherokee on my great great great great grandma’s side” https://t.co/vd0PwtOvkl
White people when you call them white people 

 https://t.co/PjKzrtqGay",lexuchiha,2019-02-21 16:26:40,sc: yasslexitslit | FAMU Alumna 👩🏽‍🎓 |MASS otw,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
730,"@SenWarren My mom and dad had eight children. She was a stay at home mom, though they struggled.(BTW, my dad was at merchant marine cheated out of government benefits and was recognized as a VETERAN JUST AS HE DIED. HIS MOM WAS CHEROKEE INDIAN.) My children always stayed with grandma!",mikepamelap,2019-02-19 19:33:13,"Psalm 119:105  Thy word is a lamp unto my feet, and a light unto my path.————————————————————— Married to Michael Price😇","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
731,"@Machaizelli Kind of like black folks all thinking their grandma was part Cherokee (""She had high cheekbones and straight hair!"").  Sorry, she was just part white. 😛",jeffhmorse,2019-02-19 10:46:33,Spends too much on PC hardware building PCs  I don't need . Deep in the heart of NorCal,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
732,"@AsteadWesley Ok but you can't find any of us to talk to about it? And how about not people who say ""My grandma was Cherokee!""",NatWu,2019-02-19 02:23:37,Cherokee. Educated. Intolerant of assholes and idiots.,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
733,8) Typical white girl with ancestry from Scotland and has the smallest fraction of Cherokee from a great grandma,HollyJollyPaca,2019-02-18 19:48:30,⚠️18+ Blog ⚠️ Holly / Artist / 26 / she/her / Autistic / HoH / 🏳️‍🌈 / 🔥PROMARE🚒 /⭐️FFXV🌙/ Matchies with @infernaIrapture / Icon by @Honeleina,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
734,"7. hufflepuff last i checked
8. white. my great grandma was cherokee tho but i don’t feel close enough to claim that as an identity at all
9. video games, anime, reading, and learning new things",cishetreigen,2019-02-18 18:29:45,"adam/kriv ╎ 21 ╎ dragonborn druid ╎ trans gay ╎ not a girl, sort of a guy, a fair bit of a nothing, but a whole lot of...something 😜","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
735,"The ""I just found out I'm 100% European and didn't have a Cherokee great great great grandma"" face. https://t.co/3yl5BSWynb",Paynefanbro,2019-02-18 15:50:06,Boston College | #blacklivesmatter | 🇹🇹🇩🇴🇺🇸,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
736,"@tchoupawhat @mariahgladstone I was always told my great-great grandma was Cherokee. She was married to my gggrandpa, I had seen photos, I thought it was plausible. Some very simple research proved otherwise. A DNA test confirmed we have NO Cherokee blood. Family myths are inexplicable and persistent.",specksparrow,2019-02-17 18:25:08,Cover photo courtesy of Dylan Simpson Photography,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
737,"@LadyJudi My paternal grandmother was Choctaw. Maternal grandma &amp; grandpa were Cherokee, UK, Scandinavian, and Bantu!  Kinda puts me in the deep end of the gene pool (so my hematologist says) Nice to meet ya!",thesilverfoxx22,2019-02-17 17:48:18,"Died-in-the-Wool #RESISTER! #Resist2theEnd  #IMPEACHED4Ever (aka)ScandinavianBantu
#FBResistence #DESPISEtRump
Followed by: @TeamPelosi & Senator @AmyKlobuchar","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
738,@SydneyKay9 My 3rd great grandma was a Cherokee and my dad is registered with the Cherokee nation. Here she is with her Cherokee bible and I think her 2nd or 3rd husband (out of like 4?). It’s also highly possible they were on the Trail of Tears bc my grandma was from Oklahoma ✌🏻 https://t.co/UZQenJ97XI,pagan_fox_,2019-02-17 09:45:28,23 👻 he/him they/them👽 asexual ☠️ lurking in the dumpster behind ur local Taco Bell 🧟‍♂️ stinky boi 🏳️‍🌈 magnets... just magnets. 🧲,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
739,@_brittany1998 My grandma is not Cajun she’s Cherokee. And they do!,NamiMamiArtist,2019-02-17 03:24:42,Painter & Poet / PeaceKeeper ♡ https://linktr.ee/nami.lune    https://onlyfans.com/namimamiartist,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
740,"@SenWarren Dear E. Warren, My parents always told me we had Cherokee in our family on my grandma's side. I believe them and have never checked. But I'm mostly white like you so I would never claim it. It's wrong and you should be called on it.",DonaldGee,2019-02-17 01:50:54,"""Be cool if you can""  - CDS","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
741,"Dear E. Warren, My parents always told me we had Cherokee in our family on my grandma's side. I believe them and have never checked. But I'm mostly white like you so I would never claim it. It's wrong and you should be called on it.",DonaldGee,2019-02-17 01:46:59,"""Be cool if you can""  - CDS","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
742,@NamiMamiArtist My grandma is Cherokee and French descent! This is beautiful,_trazodone,2019-02-17 01:26:52,"I like animals and artsy things. You can follow me, but more than likely I'm going to get us both lost.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
743,"I ran out of patience. Someone told me their mom's grandma was a Cherokee princess and looked her straight in the face and said ""no she wasn't""
And she started sputtering ""well like a chief's daughter. My mom told me""
""Cherokee don't have princesses. Your mom's a liar""",mariahgladstone,2019-02-16 15:48:18,Pikuni. Tsalagi. Montanan. Artist. Aerialist. Wonk. Founder of Indigikitchen. Columbia Engineering. She/Her.,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
744,"mY GRANDMA DID SOMETHING TO THE DESKTOP COMPUTER AND NOW IT ONLY WRITES IN CHEROKEE

I'M FUCKING DYING",melo_dragon13,2019-02-15 15:48:43,"Hullo, the name's Nick. I'm a writer, currently working on my first novel. 

He/him | 16 years old | queer guy","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
745,"Same people that do this are the same people who say “My great grandma was Cherokee and the Redskins mascot doesn’t offend me.” https://t.co/YJbJVaQFaq
Dear non-Natives, stop saying you’re “part Cherokee” or “of Cherokee descent” so that you can say you’re not bothered by the actions of either Warren or Trump. 

You’re not bothered because it’s not effecting you. Shut up and listen to actual Cherokee people on this.",audaciouslyndn,2019-02-13 13:42:49,Lumbee Indian. PhD student. Duke & UNC alum. Slytherin. My grandmother's wildest dream. Featured in The Washington Post: http://goo.gl/uCQJTc,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
746,"Same ..my dads grandma was 100% Cherokee and my dna came back .1 % native and I was just kinda like 😐😳😑 https://t.co/bZSsmKRz7f
https://t.co/KRO9ERvkA6",jessica_pellum,2019-02-13 02:32:00,insta:Jessica_Pellum,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
747,"@JaysClef @rebeccanagle @jnoisecat @TrahantReports @ewarren ""My great grandma was a Cherokee (or Chickasaw, whatever)"" is problematic... whether or not that family story turns out to be true, or it was actually great-great-great-grandma...or no such ancestor actually existed and it was just a family myth.",Tammy_Beth,2019-02-12 22:45:51,"Jays' fan, unashamedly trans, and irregular blogger on Medium. Also contributor for BlueJays Nation.
Obvious Elizabeth Warren stan. Text FIGHT to 24477","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
748,"I want to crowd-fund a 'Dracula' movie. Only we film it fast, with a dozen casts on the same sets switching out, making the film in various endangered languages.
Irish, Cherokee, Bwisi, Breton, Nogay, etc.
So kids can watch a scary movie with grandma and preserve a language.",TheTableRound,2019-02-12 22:37:52,"Author of ""The Table Round"" audio drama  of Arthurian Legends. (his/he)","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
749,"@RealBadFrog I had one grandma who was Cherokee and one that was extra white. They were both truly beautiful people who told me what matters is on the inside, not the outside. https://t.co/JY4aKKfzl5",HopeInTheUSA,2019-02-12 22:27:51,"I bought my friend an elephant for her room.
She said thanks.
I said don't mention it.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
750,"Natives: 

Settlers: I have Native ancestry, I have Native blood, I have a great-great Cherokee Grandma, I have Native family and I don’t find it offensive, now explain everything to me even though you already have a thousand times before bc I’m too lazy to search.",heather28df,2019-02-12 18:01:06,🌿AK Ntv🍃 Unangax & Dena'ina Athabascan. Dena'ina eshlan shi da - Dena'ina is my tribe. Mom to three. Deftones & succulents. #NoDAPL #ProtectTheArctic 🔥🌊,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
751,"Lol chief stinkybutt of the nowippa tribe. My grandma was 3/4 Cherokee and I never ever claimed any American Indian race on any entry forms. Always used white. https://t.co/dtBoTHZ0LS
Elizabeth Warren, wants to be Chief 😂

#MAGA #Qanon #wwg1wga https://t.co/GDDLf4xCMl",WayneRoc,2019-02-12 17:21:10,"I’m just a hard rockin gearhead . Love too build n design big boy toys, play bass guitar and play music loud. Music influences KISS RUSH & IRON MAIDEN.  #Q","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
752,Every time it snows like this I am reminded about the story my grandma told me about her birth durning a blizzard in Oklahoma. She was Cherokee and the family was about to pick cotton as the storm rolled in. I’ll... https://t.co/XODpYhhkqt,DGGriffey,2019-02-12 16:42:17,State Representative Dan Griffey Together we are doing better!,"{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
753,"@KaitlinCurtice My husband’s grandma Ella, who is 95, a citizen of the Cherokee Nation, and an amazing woman. She went to school in an Oklahoma Indian boarding school,  became a nurse, raised 3 sons, and has lived an amazing life. I need to ask her more about her life before she’s gone.",banjelope,2019-02-12 13:55:44,"Mother, Wife, Attorney, Banjo Player, Thunder Fan, Dog Owner, Vegetarian, and a weirdo.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
754,"@RyHopp @RealJamesWoods My great great grandma was pure Cherokee Indian. I don't know what that makes me but I've never said I was part Indian.
My wife's grandmother was pure California pit river Indian and also never identified as Indian
#TermLimitsNow",kenrd2,2019-02-12 06:53:53,"Old Man, once a Democrat, but woke up from nightmare. Support Democracy & POTUS   Love Drone photography. MAGA","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
755,"@RadioFreeTom @waldenevening @Tracinski My family had some great great great grandma who was Cherokee (we're from OK and West TX).

During the Warren row the indigenous nations said ""everyone does, and it's always Cherokee,""

So I researched https://t.co/1JMbiMiVtj. Zero Cherokee heritage, far as I can tell.",billtaggard,2019-02-12 01:47:20,"Must. not. engage.
Oh no, why did I engage?!","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
756,"1) @TheView about #ElizabethWarren : my mothers grandma was half Cherokee and did not look at all like she was. OTOH, my dad‘s mom, whom I spend a lot of time with, truly believed that she had some Cherokee in her as well (due to stories told to her by HER family).",mfpdx,2019-02-11 19:10:30,"#Fascist #liabetes #Trump, #PP/#PB’s/#WS R DESTROYING OUR COUNTRY with the help of a MORON IN THE WHITE HOUSE! HE has GOT TO GO. #BiteMe @realdonaldtrump!","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,['ElizabethWarren']
757,"@KieBra84 @vincentdonofrio Do we know why she lied? Maybe her grandma told her her great-great-great-grandmother was a Cherokee princess or something. A family legend. If you’re told that, you believe it and you’re proud of it.",BarbaraMcI,2019-02-11 16:11:53,I write about books. You can read what I write every Sunday at http://Ohio.com/lifestyle/books. I love dogs and books. Don’t make me choose.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
758,"Honestly, it’s a really common thing in white families to claim Native American ancestry. “Your great grandma’s a Cherokee princess” 🙄 I am not saying this is okay. It’s very NOT okay, but I do agree with this tweet that it’s very plausible she was told and believed it. https://t.co/vmUIEfuKmk
Fuck Liz Cheney
Elizabeth Warren never pretended to be Native American. She believed family lore. Unsubstantiated but plausible because she was born and raised in Oklahoma where it was common (to either have the heritage or have the misconception). 
Before DNA testing who knew?",shehulkjd,2019-02-11 14:29:39,"Past Dem candidate. J.D. Chronic illness (Fibro, EDS, POTS, etc) & disabilities. Health care policy wonk. She/Her. Elder of Millennials.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
759,"Bet he was a White guy. Not to smart. And his great, great, great grandma wasn't a Cherokee Princess. Hahaha https://t.co/rPBg16CoBf",2RedTurtles,2019-02-11 12:55:49,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
760,"The synagogue of satin must not be those the Bible says r it must be my Heinz 57. Ass part German part French part Irish and then there was grandma part Cherokee part Tex Mex part Caucasian and the German Jew grandfather. So must be my bad jewie DNA mix. https://t.co/8lsv5qC6Ad
To see this at the UN was a fight every day. This CANNOT be tolerated in our own Congress by anyone of either party. In a time of increased anti semitism, we all must be held to account. No excuses. ❤️🇺🇸 #NoSpaceForHate
#NoToleranceForAntiSemitism #WhatIsHappeningWithPeople https://t.co/zUaNjp3hHo",LoveTogeather,2019-02-11 06:33:22,love will keep us together,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
761,"@DanDanTransient @HamillHimself And when he realizes it's shitty, he'll issue an apology tweet and the comments will all be people saying ""don't cave to the SJW's, it was funny"" and ""My grandma has Cherokee blood and it didn't bother me"" and he won't engage or correct any of them. It's the circle of bullshit. https://t.co/bEWi1u3kYm",akihsara,2019-02-11 05:35:17,Bestsmelling Author #Indigenous Food Writer #Karuk #Calabrese Chími nu'am! (Let's eat!) http://akihsara.com @thefrybreadriot on Insta,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
762,"@RonOfOhio Omg, I too was told my great grandma was Cherokee Indian, and my son had a DNA test. It came out English, French and Basque but NO America Indian...So I don’t know why the Indian didn’t show up, unless it was a myth passed down.",suzie_sante,2019-02-11 03:36:54,college: San Francisco U # resistance #blue wave #gloves off #impeach Trump  Tesla shareholder,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
763,@frankgasaway @HollywoodHnter @Truthh4 @POTUS @SenWarren Can you read? I said Native American. The trail of tears included 5+ NA tribes - not just the Cherokee. Indian is an also an incorrect and dated term for native peoples as none of the tribes were from India. Idc about your grandma.,hashbrown____,2019-02-11 02:41:45,ashy and unprofessional,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
764,@RWPUSA @ewarren @USATODAY My family lore was full of references  to a Cherokee grandma .  Took ancestry test and no Native American.  It can just depend on what genes you inheirit.  One of my sisters could have Native American markers or it could have been a mistake in family history.,deltam22,2019-02-11 01:05:02,Political quiz rated me slightly to left of Ted Kennedy.  Wellstone!  Never park the Bus!  Proud NastyWoman!  Resist!,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
765,@JennyMominFL @laurenthehough Yuh. I’m half Kiowa and my membership card is laminated. Every single person I tell about my heritage will literally interrupt me to tell me their great great great grandma was a Cherokee Princess. 👍🏼👌🏻🙄,wyndlass,2019-02-11 00:47:37,Indoorsy.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
766,"@PaulHRosenberg @rebeccanagle Warren's racism stopped passive the moment she was corrected and chose to continue (still continue) the bullshit myth. I don't speak for all Cherokee, but I've chosen to forgive grandma myths whenever the person accepts they were wrong. That never truly happened.",Timbunchonumber,2019-02-11 00:29:17,Nothing original.,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
767,@RandilynIsIn Time to start talking about the ‘Indian Great Grandma’ lore in many midwestern white families. A woman who represents the Cherokee Nation explained how offensive these family stories are and the real purpose of them. That was enough for me. Period.,SafiyahNoor1,2019-02-10 23:22:18,"Watching the worst political mess of my life unfolding yet remaining confident that the Republic   will survive, even ""Him"".","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
768,I hate all these “Natives” who feel like they need to chime in on every comment section and say they don’t find racist shit offensive. Shut your “my great grandma was a Cherokee princess” ass up. 🙄,theemegb,2019-02-10 22:37:57,Round eye pale face NDN (she/her),"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
769,"@VSchiavonePhD @univofmn @DisavowTrump20 Was always told by family our Great grandma was 1/2 Cherokee. My DNA results...Irish, Scottish, and the balance is Scandinavian. Before DNA, we relied on family history to learn who we were. We were not lying when we claimed to have American Indian roots, we were misinformed.",BlueDragonfly76,2019-02-10 20:28:18,"Sarcastic Resister, Obama fan, California snowflake, retired nurse, VOTE BLUE 💙 No matter who...except Tulsi.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
770,"1. If your mom/grandma/etc. tells you you’re Native American (probably Cherokee) it is YOUR obligation to do the research before claiming the ethnicity.  

2. The Google is great! Numbers, addresses for Tribal historians. If your family is found and you qualify you then 

1/",lane_rayne,2019-02-10 20:16:16,Mdewakanton Dakota~music snob~sarcastic~outspoken~lib~Anthro/Arch~former recording industry gopher~MOM 💜,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
771,"@RealJamesWoods By her standards I could have gotten a lot of breaks back in the '70s and '80s.  We had a family member who swore our grandmother was 1/4 Cherokee, yet I have 0% on DNA.  But hey, Liz, Grandma had dark hair and eyes - that's enough, right??",lisovens,2019-02-10 19:57:08,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
772,"@RealJamesWoods My grandma who was born in the same town of Elizabeth Warren, in Oklahoma, told me the same story about being Choctaw as Warren's Family told her about being Cherokee. I think it's just like a fable that goes around the area oh, the whole high cheekbones and all that.",shegone7,2019-02-10 19:48:10,"#MAGA California Red Blood in Beast Mode! Hop in, We're Going Greatin'! #MAGAPIMPIN' #TRUMPHOE","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
773,@TrueFactsStated @SenWarren My Grandma is an Okie as well as my Great grandma. My mom has pictures on her wall of the Caravan which also had Cherokee and Apache Indians within.,BaddCompani,2019-02-10 18:14:09,"I get knocked down, I get back up again.  Butt hurt they are. 
Complaint Department
No Drama Zone https://www.youtube.com/watch?v=_MzJrEhmRLM","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
774,@EdKrassen @realDonaldTrump I having a Great Grandma who was 100% Cherokee am not going to do u and people like you that favor! Stop using us as your pawns!,MVgopurple,2019-02-10 17:46:17,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
775,@GatodeMiel Thank you - i read her book and i was aware of her family story five years ago; my kids are tribal members so i hear the ‘my grandma was 1/4 cherokee’ alot but i thought it was innocent then and i still believe tgat now,mkblack1961,2019-02-10 17:09:35,#BernieSanders2020,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
776,@MSNBC @CNN MY father said Native Americans in general refused to be slaves and the White man dragged his Grandma with a wagon in the streets to she did because she refused. My father's full blooded Cherokee Grandma raised him and she is listed as MULATTO in the census,LadyRose666,2019-02-10 16:39:23,"SUN, is Great. There is no God but the Sun. Native of Red Sun People,Fortune teller,Astrologer,Singer,Dancer, Rapper,Producer, Grandmother","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
777,The Cherokee woman you had on also mentioned is always someone's Grandma. Because Grandma's have the children and raise the children. They are the ones usually passing family history along. My father has a story on one of his Native Grandma's who refused to be a slave,LadyRose666,2019-02-10 16:35:49,"SUN, is Great. There is no God but the Sun. Native of Red Sun People,Fortune teller,Astrologer,Singer,Dancer, Rapper,Producer, Grandmother","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
778,"@thor_benson @oufenix We have people around here that speak Cherokee and go to tribal gatherings. Nobody takes the ones running around saying ""my grandma was an Indian princess"" seriously.",DavidMo01157150,2019-02-10 16:27:51,"Tall, clumsy, only on here to watch the meltdown","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
779,"My grandmother told stories about how our family had Cherokee ancestors.
When I utilized Ancestry. Com I found no Cherokee in our family tree.
When I told my cousins,siblings, aunts and uncles, they did not want to hear it.
Grandma doesn’t lie, I guess.
No shade to E. Warren.",sheeshkabob,2019-02-10 16:24:42,The greatest oak tree was once a little nut that held it's ground ! Proud member of the Resistance. NEVER GIVE UP ! DM’s = block NO LISTS !,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
780,"@rmacanthony @BiztheBuz @thor_benson @ewarren I dug through census records and found out that my grandma, who grew up on a reservation in OK, was born before her mom married a Cherokee man and moved to the reservation. I don’t know if my grandma ever knew that she wasn’t his daughter.",JDoza1,2019-02-10 15:40:32,This is the simulation where the establishment wins every time.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
781,"@PsychopompGecko @CemeteryLadyx13 @jaredlholt 1/64 to 1/1024 were her Native American heritage, Cherokee requires are leas 1/12 to be recognized as Native, she claims she had a grandmother who was Cherokee, the numbers say not even her Grandma’s grandmother was native. She lied plain and simple.",RoryJoyce9,2019-02-10 14:53:36,"I like being happy and stuff. To anyone visiting to try to find some damning tweets:  you already lost, have a good day👋","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
782,"@thehill I understand, I was told by my mother that she is a quarter Cherokee!  A year ago my first cousin that we're not any part Cherokee. It happens, my grandma told my mom that her dad was Cherokee and that my great grandmother had a affair.",Alfred02666741,2019-02-10 14:50:37,"Fun loving Grandpa, Resist","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
783,"@RyanHillMI @realDonaldTrump My Great Grandma was 100% Cherokee She was a wonderful person
Even though I was young about 8 the last time I saw her I remember her well
I do not see what your seeing here and I am not offended in the least nor would she have been.
Indigenous people. That offends me",MVgopurple,2019-02-10 12:22:45,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
784,@granitecave i feel every midwestern family somehow says theyre related to someone who was cherokee my dad says my great grandma was and im like uhhh okay,fishrecruitment,2019-02-10 04:02:24,howdy,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
