,text,author,created_at,bio,generator,location,hashtags
137,"@spicysocialista I got high cheek bones 💃🏻 f*ck the BIA’s right to determine rules of enrollment, MEE MAW and PAPAW are jealous of aaall that Indian blood I so obviously got going on lol ✌️ The higher the cheekbones, the closer to Cherokee.",LeslieErin3,2019-09-25 20:30:38,"Progressive/Teacher/Massage Therapist/Artist in AZ http://www.instagram.com/lesliedaniels_   #Bernie2020, duh!","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
138,"@spicysocialista Her mom got the cheekbones, but Warren got (literally) 0.98% of the Cherokee DNA? WTAF! Her take on that is tokenistic racist 💩! It's uncomfortable to even hear her say those things and I'm white man. I can't imagine the reactions of BIPOC  folks.",SocialistProg,2019-09-25 20:19:26,🏴 Anti-fascist 🏴 Socialist 🇵🇸🇨🇳🇻🇪🇨🇺🇳🇮,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
139,"@shadow_kylie On my mother's side, I'm Scottish, Irish, French and English.  On my father's side, I'm Irish and Cherokee.  That makes me a fair-skinned, freckled mother of two gingers AND a possessor of fantastic cheekbones 😂",AuthorCatherin1,2019-09-24 23:54:50,"Deaf #ContemporaryRomance writer seeking representation for my novel, AFTERBURN.  Check out my pinned tweet! She/her. #WritingCommunity #Romance","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
140,"@ewarren is such a hypocrite and there is no way Native Americans can accept a lame apology for her claiming ""Cherokee cheekbones""   Demand her return of every cent of salary that you received from Harvard for a part-time teaching position that she lied her way into? https://t.co/XdxZnIyFYa
NOTHING will galvanize Trump voters like a fraudulent Dem/Media-driven impeachment push. Anger is a powerful motivator. And people are getting really pissed off at the endless, phony, liberal witch hunts.",KobayDev,2019-09-24 19:45:50,LSU grad living in Metro-ATL. Creative Writer. Conservative active investor. Registered Republican. Animal lover.  Sports enthusiast.,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
141,"Hey @ewarren - you are a hypocrite and there is no way Native Americans can accept a lame apology for claiming your ""Cherokee cheekbones""   Why don't you return every cent of salary that you received from Harvard for a part-time teaching position that you lied your way into?",KobayDev,2019-09-24 19:26:34,LSU grad living in Metro-ATL. Creative Writer. Conservative active investor. Registered Republican. Animal lover.  Sports enthusiast.,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
142,"Hey @ewarren - you are a hypocrite and there is no way Native Americans can accept a lame apology for claiming your ""Cherokee cheekbones""   Why don't you return every cent of salary that you received from Harvard for a part-time teaching position that you lied your way into? https://t.co/1NhdwHNksu
Elizabeth Warren:

- Worth millions

- Lives in a mansion

- Claimed to be “Native American"" to score a Harvard gig paying six figures 

- Charges $250 for her college textbook

- Spends $60K on private flights

And now she lectures that the ""system is rigged to benefit the rich""",KobayDev,2019-09-24 19:26:26,LSU grad living in Metro-ATL. Creative Writer. Conservative active investor. Registered Republican. Animal lover.  Sports enthusiast.,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
143,"Like.. having almond eyes, a round face, and high cheekbones doesn’t make me Cherokee. It just means I have facial traits inherited from my parents that originate in a specific region.",patchie_the_cat,2019-09-22 01:50:33,"They/Them 💜 Shiloh 💜 23 💜 Artist 💜 I’m here, I’m queer, I’m filled with irrational fear💜","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
144,I just wanted to make it known that from my stats we seem to be justly enamoured with Elizabeth warrens rather classically beautiful Cherokee cheekbones and also Justin Trudeaus blackface.,JamesWi90121676,2019-09-20 11:14:35,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
145,"I’ve just been admiring Elizabeth warrens rather lovely  high Cherokee cheekbones, and Justin Trudeau’s blackface is appalling.",JamesWi90121676,2019-09-20 05:33:00,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
146,"Elizabeth Warren your ""Papa"" is not Indian you ""don't have high cheekbones"" ahh maybe that's because you don't have a Cherokee Indian grandfather lying about it to get into Harvard and to further your career what a hypocritical liar you are!",Elizabuzz070165,2019-09-20 01:24:43,Loves GOD family and country supports AMERICA and true AMERICANS and our RIGHTS! RESISTANT TO THE LEFT SOCIALIST AGENDA #MAGA #KAG TRUMP 2020 PRO-LIFE,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
147,Yes she’s a liar as well. Sure she’s part American Indian. “ My grandfather said you have high cheekbones and must be Cherokee “. Nice blame your grandpa because you’re a liar!!! https://t.co/Fr7SkLRTNK,TomFarr89099714,2019-09-19 23:05:31,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
148,"Anyone who isn't a 1st Nations person will 99% of the time claim THESE 3 things, i fucking GUARANTEE you:
- Theyre the great (however many greats they wanna make it) grandkid of some ""indian chief/princess""
- They have the cheekbones and skin of 'indians'
- THEYRE &gt;10% ""CHEROKEE"" https://t.co/VdwX8CbkWH",TeaDeprivedKid,2019-09-19 03:12:24,"Just be tender with me bro im begging | 21 | Ace, Aro & Agender disaster | [they/them] | MXTX (SV Main), 2Ha, TES & Obey Me! |","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
149,"@DrShayPhD Dr. Shay... liberals may accuse you of appropriating Native American culture via that Tweet....all you have to do is self ID as a Cherokee (or Crow, or Navajo, etc) because of high cheekbones, or facial features (like Liz) and you're  in!
😏",Yeeeeeech,2019-09-17 01:23:23,Writer. Skeptic. Confefechocoholic. Deplorable Ignorant Redneck posts are my own views through scientific facts & religious beliefs including views on USA Govt,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
150,@sean_spicier You're in deep trouble Spicy.  Nancy Pelosi's and Ms Brinkley's plastic surgeon didn't want his name used on the show. I also think Christie is part Cherokee.  Look at those high cheekbones.  🙃🤣😏🇺🇸👏🎣🌶️ https://t.co/1iUDzAVDS0,333Popeye3,2019-09-16 22:52:40,"🇺🇸 Retired Naval Officer (Mustang). Former Devil Doc (HM2/SCUBA) '68-'72, w/ 1/4, 2/1, & 3rd Recon. U Mich alum '76. I miss Breitbart #GoNavy #SemperFi #MAGA","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
151,"@pollysgdaughter @OnaagoshinAnang that's fair. but i really don't need the validation. And lmao looking Cherokee doesn't make u Cherokee, duh. altho i did get these cheekbones from my gramma ;) 

just saying i get to deal with racism whether i'm connected or not, so i might as well show up &amp; pay some rent.",IndigenousAI,2019-09-16 17:22:16,"#ᏣᎳᎩ #MMIW #infosec #datascience
reconnecting descendant
triracial sefardi
100% ndn
neurodivergent
she/they 2s
computational linguistics
chaotic good 🎩🕷️🖤","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
152,"Per Beto and The Gang: If an AR-15 looks like an M-16 THAT makes it an assault weapon ""ready for combat""? I guess those high cheekbones means Warren IS a Cherokee princess!",DocGuido,2019-09-13 19:38:10,"Husband, father, Catholic,finance,humble,oenophile, economist, USAF Race Rel.& Intel officer, Mandarin linguist,artist, should have been a Prince of something.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
153,"@JohnJHarwood Well, you know, those Cherokee have a secret for making themselves look younger than they really are. Cheekbones and such...Just ask Pa-paw.",callstevejoyce,2019-09-13 11:30:44,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
154,"@paulsperry_ @RonColeman She told her dollies 

“They were Cherokee. Because their maw maw and paw paw said so. And high cheekbones.”

Then she changed their names from Barbie to Princess Aponi etc and fed them Pow Wow Chow",2222vj,2019-09-13 03:29:18,Everybody's looking for a heaven on earth A slice of paradise where nobody gets hurt Someone to put the pieces back together again When your daydreams die,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
155,"A friend, also part American, has Cherokee blood and we share the same eyes, cheekbones and build.  Fanciful thinking and perhaps a question that would be solved by my getting off my arse and doing the hard work of going through registers in the US.  9.",Sellypaws,2019-09-12 16:19:21,Opera manager. Author of The Blade (https://medium.com/series/735b6ec0ed7f). Used to do political things.,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
156,"@benshapiro And she has high Cheekbones, which make her Cherokee.",giipilot,2019-09-09 19:45:47,"A deplorable born-again Christian, blessed to see my Lord's creation from the air. It's still beautiful, fallen as it is. Built & flew a Glasair kitplane 34 yrs","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
157,@BreitbartNews And this is the same mother that lied to you about your high Cherokee cheekbones?,anonamomm,2019-09-07 16:25:21,,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
158,"@CNNPolitics It's impressive how old she is and doesn't know anything.  But then again, she does have that Cherokee wisdom and how 'bout those cheekbones.",RandRoark,2019-09-06 07:44:32,Pronouns:  I/Me,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
159,"@Angela14777869 @MhWalt3067 @charliekirk11 Ah yes, and she did say she thought she was Cherokee because she has high cheekbones. So do I and every member of my family - not a native American among us. Keep trying girlfriend.",Jenii8675309,2019-09-04 22:17:21,"Lover of all animals, outdoors, history, literature, exercise, Fitness, health, law, equal rights  - hates laziness - doesn't make excuses-   Live and be free","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
160,"@AndrewBatesNC So by that logic, Elizabeth Warren is definitely Native American because she did put that down on some documents and high cheekbones are a facial feature of some Cherokee women...even if some of the details are conflated.",Truthiness4U,2019-09-01 19:29:56,"2020, a brave new decade that could be freedom's last if some people get their way. Life was much better in 2010. Here's hoping we return to that by 2030.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
161,"Has Warren uttered yet, ""some of my friends are Blacks""?

If not, she will soon, it's part of the Left's routine exploitation of race and ethnicity.

By Warren's family-Tales, since I have ""high cheekbones,"" too, it must mean I am Cherokee. (Which I'm not, in sincerity). https://t.co/vGStU7Ju7E
Native Americans Not Accepting Pocahontas phony apology. #Fraud

Native American Critics Hesitant to Accept Elizabeth Warren’s Apologies https://t.co/LNoQQLg4ea via @BreitbartNews",suzy_rice,2019-08-27 17:01:32,"Susan Elizabeth (Suzy) Rice, not the other one. // Patrick Henry is among my ancestors. #2A #MAGA #KAG2020 #BorderWall. ""Play somethin' country."" No DMs.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
162,"@ewarren And as for the picture, I see a pale white woman with normal cheekbones.  Gravity hadn't raised them up quite yet, I guess.  No Cherokee in that picture that I can see.",stopsocialism2,2019-08-26 21:05:47,"#Conservative, #MAGA, #Constitution, Deplorable Enabler","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
163,"Activist: Elizabeth Warren’s ‘White Squatter’ Ancestors Were ‘Complicit in Cherokee Dispossession’ https://t.co/C20JbwGkBv via @BreitbartNews 

The truth comes out. And it ain’t pretty for Ms My-Cheekbones-are-high-so-I-must-be Native American.",AquaStar4,2019-08-24 03:09:29,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
164,"@catturd2 (To the tune of THANK GOD I’M A COUNTRY BOY)

Thank God I’m a Cherokee.

 Well, I got high cheekbones,
    I got to teach at Harvard.
Took myself a test,
   And my DNA is hardly.
Now I run for POTUS,
   Don’t mind if I liiiiieeee a little.

THANK GOD....I’M A CHEROKEE!",jefferytrudel,2019-08-23 15:43:57,"Ayn Rand Libertarian, witty snarker, NRA member. My Twitter handle was shamelessly plagiarized, it was too perfect! #QVArmy","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
165,"@BobCascadden @SenWarren If you ever saw my dark haired, brown eyed, tan skinned mother with her high cheekbones, you'd have no question about her Native heritage. Yet lo and behold she produced my sister, a blond, light eyed child who looks quite English, even though she's 1/16th Cherokee.",MadamZolar,2019-08-22 17:44:23,"Appreciator of books and music, lover of plants and children.
Focused on the environment, education, the integrity of our government. #ProudResister","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
166,"Back to Warren and sovereignty. 

People use Indigenous heritage in this vague way too. It explains high cheekbones or long black hair or why you've always felt an affinity for water or nature (lol Cherokee!) but it doesn't mean anything in your day to day life.",gindaanis,2019-08-22 12:25:04,"💃🏽🔥 Eyaabih g'daamih maanpii 🔥💃🏽    
One half of the podcast Medicine for the Resistance. Maker of ribbon skirts. she/her 

http://patreon.com/PayYourRent","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
167,"@dbongino She listed herself as Native American to get on at Harvard. She cheated, plain and simple. If her pawpaw w/high cheekbones had been from the Cherokee tribe in Oklahoma, she would have met many NA relatives and he would have been on the Rolls.",snittwit1,2019-08-22 03:00:12,RETIRED RABID #CONSERVATIVE #BACKTHEBLUE #LTC #ISUPPORTGENERALFLYNN⭐️⭐️⭐️ #NOT HERE FOR DATES,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
168,"@GottShirley @TrumpWarRoom She learned that, tho her beloved mother was slighted and hurt growing up for her pronounced cheekbones #brutality is about,white history of ignorance, invading &amp; dehumanizing #other ppl to savage them, and nothing abt Cherokee ppl.",Iambjl,2019-08-20 03:25:10,#GreenNewDeal #ProtectUSProgress #Birthrights #FreePress #FairElections #Education #Science #EPA #HumanityAlly #LittleLobbyists #MeToo Human Life Science,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
169,"@SenWarren @ewarren is compelled to apologize for perpetrating a cultural, ethnic, &amp; genetic fraud against #NativeAmericans. She benefited personally, socially, academically, &amp; professionally from willfully and wrongfully asserting herself as Cherokee because of high cheekbones. https://t.co/iylawLXhfs
Sen. Elizabeth Warren at Native American forum: ""I know that I have made mistakes. I am sorry for harm I have caused. I have listened, and I have learned a lot.""

""It is a great honor to be able to partner with Indian country...that's what I promise I will do as president."" https://t.co/Z0IhlvQnQK",PhilipCrabtree,2019-08-19 20:27:46,Christian | @USArmy Armor Combat Vet-Iraq: ‘03-‘11 | Not afraid to elbow you in the face | Tin Cup’s my alter ego | @TrainForWar 🥋,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
170,"@GOP And by those terms, everyone who calls my IHS facility and honestly believes their great-grandmother was a Cherokee princess with “long hair &amp; high cheekbones like [mine]” is a “liar” too. That’s a lotta damn “liars.”",kispokotha,2019-08-19 17:59:53,medical anthropologist/ decolonizer/ historical trauma researcher/ carlisle descendant/ urban indian,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
171,@LevineJonathan I thought it was the cheekbones…how did she know they were part Cherokee and part Deleware cheekbones?  Good Grief is she a phony...,JohnBender2016,2019-08-19 01:04:19,Lifelong Dem who is sick and tired of the Corruption by our Leadership in Washington.  All aboard the Trump Train!  #KAG2020,"{'link': 'https://about.twitter.com/products/tweetdeck', 'name': 'TweetDeck'}",,[]
172,@parscale Least she can do but I don’t believe her nor do I forgive her. Sorry. She’d say anything including that she’s a member of a The Cherokee Nation. Her excuse was racist and unforgivable as was her claim. “Cheekbones” How on earth is that not racist? Yonega @ewarren @SenWarren,barbedwirebarb,2019-08-17 02:17:31,"Proud lover of our great America and of Freedom, child of Regan Generation, granddaughter of WWII veteran (Navy USS NC), HCP, MPA, educator, wife, mama","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
173,"@KB805 @kylegriffin1 Same here.
My own ""family lore"" said we had Cherokee blood - gma was born in OKLA when it was still Indian Territory.  She and her sibs all had ""high cheekbones"". Mom could count in Cherokee. It NEVER occurred to any of us to write ""American Indian"" as our race on ANY document. https://t.co/slRK99aJh4",amfhTX,2019-08-16 16:36:49,"4th gen TX Yellow Dog Democrat, political junky, gardener, travel lover, perpetual debunker of rightwingnut forwarded emails. A Mother From Hell. #Exvangelical","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
174,"@skenandj @MrBrightsides1 @JohnDeeks4 @ewarren Re #ElizabethWarren When you claim Cherokee identity, you’re by definition claiming general Native ancestry. Even when you do it in racist Pow Wow Chow cookbooks and in remarks about having “high cheekbones like all the Indians do” + evading Cherokee and Native outreach",PrairieFire2016,2019-08-16 15:07:45,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,['ElizabethWarren']
175,"@AndyGoldi I was always told that I was part Indian. They said my grandmother was 1/2 Cherokee (black hair, high cheekbones, from Oklahoma, etc). I did the DNA test and it came back showing me about 99% Northern European. I know how Elizabeth Warren feels.",nomore8digits,2019-08-09 21:46:48,"Retired engineer. Lucky husband, proud father. #Resistance #Progressive. I try to keep my gratitude above my expectations. #VoteBlueToSaveAmerica","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
176,"But yet, you embrace Demwits  like Elizabeth Warren who screwed Native Americans over the hilt with her
""my daddy said I was Cherokee because I have high cheekbones"" and then took a 400K teaching position at Harvard earmarked for a Native American.  Is that ok? https://t.co/bqm10bbnzX
White folks: you know that your best Indian or Latinx or Black friend knows you’re racist. They don’t tell you but they tell each other - and everyone else. Know how you tell your boss they are awesome to their face but over beers w friends you tell the truth? Same same.",mindymzoo,2019-08-03 13:50:24,"Wife, Mother, Aunt, Sister.  Conservative. Trump is My President","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
177,"@KeatonFamily1 @bambamfiasco25 Who, me? I'm actually slightly pink, thanks to my Irish and German ancestors, but most folks would just call me pasty white. Goes with my blond hair and blue eyes. Unfortunately, I didn't seem to get anything from my Cherokee great-grandmother except some fabulous cheekbones.",TLMaitre2015,2019-08-03 08:51:37,"We're here! We're queer! We're in your living room!
✨
Why do you think the emblem of the GOP is an elephant? The better to trample your rights with, dear...","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
178,I have high cheekbones and my grandma said its because of the cherokee thank you random cherokee 200 years ago,Tavske,2019-08-01 02:54:26,Waste Management Consultant,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
179,"@SenWarren fraudulently claimed she would shun big donors, attended a  $10K/seat cocktail party fundraiser with a $50K “photo opportunity” with Warren’s noble Cherokee cheekbones”

@SultanKnish: A Silicon Valley Orgy and $100K Check for Warren https://t.co/shsbcPhzlt",LooksBad4U,2019-07-31 13:20:16,“I’m just born to do this” #NeverForget #MAGA #BuildTheWall #TrumpTrain #ProudRube #Fawner - Liberalism is the #ExistentialThreat Collector of Iconic Photos,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
180,"@Alyssa_Milano @ewarren She also looks very Cherokee with her high cheekbones, but she's not and never will be that either.",Navy_Vet_Gregg,2019-07-31 10:00:49,"Vet w/ a family, sick of the constitution being trampled, and the country being turned socialist! Follow the Constitution and Bill Of Rights, comrade liberal!","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
181,"Oh. @SenWarren says the paid internships were only for those with high cheekbones and Cherokee DNA. Apparently, the poor interns checked the wrong box! https://t.co/OT03bJmMCL
Warren Campaign’s Volunteer Fellowship Program a ‘Scam,’ Applicants Claim
https://t.co/I6mdADywJ6",LiveFreeNH1784,2019-07-27 22:10:09,"Robert Silva is Executive Director of http://t.co/m6CgPy8R, a 527 organization dedicated to supporting legislators that respect the 10th Amendment and liberty","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
182,@danpfeiffer @ewarren 😂😂😂😂😂 never elected Ptesident can you imagine the military looking at her with an ounce of credibility!  Sorry I thought I was Cherokee because I have high cheekbones!  Now salute me because I defrauded my Texas Bar application and Harvard teaching position!  Zero chance!,BakiraChampion,2019-07-10 12:35:08,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
183,"In doing so you will eliminate millions of starter jobs for students. Glad your mom's high cheekbones got her Cherokee status but jacking starter job wages destroys the market. Socialist economics will create socialist outcomes of job loss and poverty. https://t.co/JMzHsnTqcB
My mother’s minimum wage job at Sears saved our family after my daddy’s heart attack. In today’s America, it won’t keep a mama and baby out of poverty. We must raise the minimum wage to $15. Working families deserve living wages. #FightFor15",AntoneCafe,2019-07-10 03:28:16,"Yeshua’s Disciple-CEO MX Corporation:Engineering, Physics, LandDev, Geology, Astrophysics & Prophecy. Not looking4ROMANCE","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
184,".@SenWarren  And the other part of the problem is that she appropriated the sovereign status of Cherokee to get that job!! A real minority was perhaps deprived of that professorship that she fraudulently claimed. Her and her high cheekbones are shameless. https://t.co/wat3G8yMnm
Elizabeth Warren is running on eliminating student loan debt and cracking down on colleges

Which is odd, considering she was a part of the problem:

She made over $429,981 in one year at Harvard

If professors really believed in socialism, why don’t they teach for free?

🤔",EvaSofii,2019-07-07 17:48:22,"🇺🇸👠Proud Christian, 💓✝️American Conservative 💯%🇺🇸🇺🇸 Will follow back all TRUMP PATRIOTS #MAGA #2A #Prolife #KAG2020🇺🇸","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
185,"@StanyeetK 
Is Elizabeth Warren real Cherokee?
Perhaps; there's one thing we can all agree:
Her cheekbones so chiseled
And renowned crab based vittles
Lend weight to her claim to such pedigree.",FlashHeart59,2019-07-05 23:06:16,Happy Warrior. Enjoy yourself: It pisses off all the right people. http://en.wikipedia.org/wiki/Fallacy,"{'link': 'http://www.tweetcaster.com', 'name': 'TweetCaster for Android'}",,[]
186,@melodijoy @hannahjoy1234 Likely Cherokee if you grew up South of the Mason Dixon Line and as far down as Atlanta Birmingham  and as far West as the Cumberland Plateau. Course that changed after the Trail of Tears. High cheekbones denote Western Tribes. Black Indians mistaken for Africans abound up North.,kingfrook,2019-07-05 14:31:14,"#ccp 

""Messianic and a trifle too satanic"" Monkey Man- The Rolling Stones 
 If God is with the GOP then I'm with the other team.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
187,"My home away from home. 💛 Where I get my Black skin, high cheekbones, and thick wavy tresses. The home where I pay reverence to the Choctaw, Chickasaw, Cherokee, and Blackfoot Indian Tribes that birthed me. The great… https://t.co/UtUasEB53i",tlrconsultingco,2019-07-05 00:41:38,I help Black ppl make money + build influence thru the power of the published word.📓 Author • Coach • Activist • Educator #TheLiteraryRevolutionary,"{'link': 'http://instagram.com', 'name': 'Instagram'}","{'latitude': 35.495714, 'longitude': -97.48221495}",[]
188,"@ewarren Love those high cheekbones!! She’s an Indian outlaw; half Cherokee and Choctaw?
Maybe she’s a Chippewa?
She’s one of a kind!",GramRad,2019-07-01 17:27:35,E Pluribus Unum,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
189,"@QTRResearch Elizabeth Warren's blond hair, blue eyes &amp; extremely pale complexion caused many people, if not most people, to doubt her claims of Cherokee descent and justified asking her to prove it. High cheekbones mean nothing.",marywilbur93,2019-06-30 16:49:33,"""They shall be a portion for foxes."" 
No DMs!!!","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
190,"I’m part Cherokee so i have moles everywhere, high cheekbones and huge fuckin Earlobes... thanks Nana.",imRenegadeRaven,2019-06-28 22:48:32,Rapper. Songwriter. Vibe Creator. I troll bullies in my spare time 💫,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
191,"So Elizabeth Warren can claim to be part of the Cherokee Nation simply because her “Paw-Paw said she has high cheekbones like the rest of the Indians”, but is really only 1/1024 Cherokee and that’s enough for Alyssa Milano to put her as the 2nd most diverse candidate? Seriously?",ClareHeatherM,2019-06-28 15:31:46,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
192,@AnnCoulter It's that Cherokee blood. She has high cheekbones and good skin according to Elizabeth.,chelley199999,2019-06-28 00:57:20,Mom of 5 beautiful Daughters and 21 fantastic grandchildren. Arizona native Trying to make it to retirement.,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
193,"How much do you want to bet, Mr. Owens is one of those who has a ""great grandmother who was full blood cherokee, with high cheekbones and long black silky hair *tighten lips, tilt head and drag fingers down invisible hair*..",houstonhotelita,2019-06-19 16:42:32,"10 generation #ADOS of Malian/Senegalese descent brought toSouthCarolina/Conservative/COGICFemale Army Veteran,🇺🇸","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
194,@KatiePavlich @Harvard Maybe they’ll change their decision if he raises his family have high cheekbones and claim Cherokee antecedents.,53beatlafayette,2019-06-17 17:26:38,Government & Politics NHL Premier League,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
195,"@dire_wolves @skiddnee @Bravewriting @Rissaistired @kpu6600 @WolvesforKamala @DailyLibber @Lauremari2 @TenaciousE5 @PinkPinkpetunia @pmberkeley @kspamplemousse @WillieEverstop @total_janarchy @DemChick777 @SamsonDrake1 @ndesigner @ladyasrai @AmericanCMR @mitchellscomet @secretfakename @Needle_of_Arya @DianaTremaine82 @lindzlizbeth @SethPalooka @MigCuervo Yup. Not a vague ""My Grandmother said... My Aunt said... My family said I have high cheekbones! I must be Cherokee! "" I also have pictures, registered relatives(I just haven't cause I'm in NY and it felt wrong that I wasn't physically close to Dad's family)and a lot more stories.",ColleenHolt20,2019-06-16 03:27:39,Exhausted. Shameless name dropper. Not yet a breast cancer survivor. More like extremely cancer annoyed. 😁 #KHive,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
196,"Met someone today who said she was Native, and I asked what tribe. She said Cherokee, and I said, me too! Then she said, “Yeah, now that you say that, I can see it, in the high cheekbones,” and I was just like https://t.co/ZP8ySFDKaa",laradavid,2019-06-15 20:00:16,"I am many things, but among them: wife & mother, Democrat, Christ-follower, both white and enrolled Cherokee, living w/depression. she/her","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
197,"@okanogen2010 @secretfakename @WolvesforKamala @Bravewriting @musiklpn @TenaciousE5 @Skeptibearical1 @mitchellscomet @ndesigner @MKlave @ColleenHolt20 @piratefoxy @chrislongview @SofiaTheBi @VeeCeeMurphy76 @Needle_of_Arya @Or4Now @Andi420Lady @DianaTremaine82 @bhueypdx @RhinoRedwood @lindzlizbeth @colleenschlegel @porterguy1969 @Mrchmadnes @abruin00 @TheWasBunny @acidsaltydame @SethPalooka @ImprobableJoe @bbowers73 @TolenRebecca @Tsiser45 @BeninBiloxi @MigCuervo @ReginaA1981 @KaylaraOwl @BobForDinner @laurenskaplan47 @pleeztryharder @cromgood @LisaTalmadge @citizengatsby @JohnMonch @yesica @michellem @chrisdameanor19 @skynetesq @OjPats4 @Sinixstar It is her fault, Pelosi told Elizabeth Warren's grandma she had nice cheekbones and that's why she thought she was a Cherokee.
#PelosisFault",WillieEverstop,2019-06-14 14:08:16,Probably not using this twitter thing correctly. Parent. Tribal Member. Smartass. So-called Democratic Demon Cruising the Information Flow. Yurok DRI,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
